mom,chi,EI,eps_sup,eps_inf,hor_0,mom_0,VR,sig_c_max,sig_c_min,sig_s_max,sig_s_min
-2000.2528093790497,-0.013103371627087575,152651.76523300947,0.02287738956720169,-0.0033293536869734605,-2.3447910280083306e-13,2.2737367544323206e-13,,,,,
-1980.1497660687075,-0.00990043505481298,200006.33862105696,0.017189468023653332,-0.0026114020859726267,9.308109838457312e-13,9.094947017729282e-13,,,,,
-1960.0467227583654,-0.008592100034803072,228121.96259575893,0.014853464272594964,-0.00233073579701118,-2.3447910280083306e-13,0.0,,,,,
-1939.9436794480232,-0.00743580428598135,260892.24579315248,0.01278160457385714,-0.00209000399810556,-2.3447910280083306e-13,-4.547473508864641e-13,,,,,
-1919.8406361376808,-0.0065766570343135594,291917.4021270922,0.011244932349963205,-0.001908381718663914,-2.3447910280083306e-13,2.2737367544323206e-13,,,,,
-1899.7375928273386,-0.005989202508632149,317193.7482643599,0.010200631661669334,-0.0017777733555949654,6.963318810448982e-13,0.0,,,,,
-1879.6345495169965,-0.005425777526717467,346426.76377004967,0.009198094768880683,-0.00165346028455425,-2.3305801732931286e-12,-1.1368683772161603e-12,,,,,
-1859.5315062066543,-0.0049487488863070445,375757.9034474533,0.008351044324596482,-0.0015464534480176067,1.1617373729677638e-12,9.094947017729282e-13,,,,,
-1839.428462896312,-0.004623133186389953,397874.85861566954,0.0077777634001593736,-0.0014685029726205312,-2.3447910280083306e-13,-2.2737367544323206e-13,,,,,
-1819.32541958597,-0.0043037259320623834,422732.6387194301,0.007215108137803796,-0.001392343726320971,1.3269385590319871e-11,1.000444171950221e-11,,,,,
-1799.2223762756278,-0.003990657809412863,450858.5958013633,0.006663457371987922,-0.0013178582468378044,2.3092638912203256e-13,9.094947017729282e-13,,,,,
-1779.1193329652856,-0.003786957290272719,469801.7951074282,0.006308537498427828,-0.00126537708211761,-2.3305801732931286e-12,-6.821210263296962e-13,,,,,
-1759.0162896549432,-0.0035895512187447687,490037.9413641726,0.005964659003131091,-0.0012144434343584465,0.0,2.2737367544323206e-13,,,,,
-1738.913246344601,-0.003394125604600265,512330.2578984544,0.005624094684954198,-0.0011641565242463314,2.3092638912203256e-13,2.2737367544323206e-13,,,,,
-1718.8102030342588,-0.0032221451247239443,533436.6195506222,0.005325328812611974,-0.0011189614368359144,0.0,4.547473508864641e-13,,,,,
-1698.7071597239167,-0.0030924482608811798,549308.1909282703,0.005102115760756355,-0.0010827807610060036,9.308109838457312e-13,1.5916157281026244e-12,,,,,
-1678.6041164135745,-0.0029634833292180216,566429.410911014,0.004880059391857231,-0.0010469072665788123,4.654054919228656e-13,-2.2737367544323206e-13,,,,,
-1658.501073103232,-0.0028352558848958277,584956.3991520181,0.00465918378201628,-0.0010113279877753756,-9.308109838457312e-13,-2.2737367544323206e-13,,,,,
-1638.3980297928902,-0.0027237900411772042,601514.0686412031,0.004468031191493462,-0.0009795488908609467,5.123013124830322e-12,0.0,,,,,
-1618.2949864825478,-0.0026347275041048715,614217.2137199255,0.004316651217056223,-0.0009528037911535195,-2.3447910280083306e-13,4.547473508864641e-13,,,,,
-1598.1919431722056,-0.002545976156020164,627732.4865722536,0.004165728779140673,-0.0009262235328996553,-4.654054919228656e-13,-2.2737367544323206e-13,,,,,
-1578.0888998618634,-0.0024575363914842246,642142.6373705821,0.004015270816209595,-0.0008998019667588542,-4.654054919228656e-13,-2.2737367544323206e-13,,,,,
-1557.9858565515212,-0.0023736653419279027,656362.8954055156,0.003872815878708546,-0.0008745148051472595,-4.654054919228656e-13,-4.547473508864641e-13,,,,,
-1537.882813241179,-0.0023099519334048224,665763.9888525173,0.003765953612746898,-0.0008539502540627464,4.654054919228656e-13,0.0,,,,,
-1517.7797699308367,-0.0022463870619162723,675653.7177685221,0.0036592871668284957,-0.0008334869570040493,0.0,0.0,,,,,
