mom,chi,EI,eps_sup,eps_inf,hor_0,mom_0,VR,sig_c_max,sig_c_min,sig_s_max,sig_s_min
-1326.1329981205658,-0.0017152923353983675,773123.6074185445,0.002761544336472048,-0.0006690403343246868,-3.410605131648481e-13,-2.2737367544323206e-13,,,,,
-1305.572796599317,-0.0016804620092841346,776913.0092714693,0.0027049056406789154,-0.0006560183778893538,4.689582056016661e-13,2.2737367544323206e-13,,,,,
-1285.0125950780675,-0.0016517286997423247,777980.4245567289,0.002658779765274148,-0.0006446776342105015,9.379164112033322e-13,6.821210263296962e-13,,,,,
-1264.4523935568186,-0.0016225471751169628,779300.8505072707,0.0026117899131503663,-0.0006333044370835596,-1.8616219676914625e-12,-9.094947017729282e-13,,,,,
-1243.8921920355697,-0.0015928893000476867,780903.0997937716,0.0025638840586612436,-0.0006218945414341296,-6.508571459562518e-12,-4.320099833421409e-12,,,,,
-1223.3319905143205,-0.001562724065747677,782820.2158831053,0.002515004983883895,-0.0006104431476114593,2.4158453015843406e-13,-4.547473508864641e-13,,,,,
-1202.7717889930714,-0.001532017162288689,785090.2839732185,0.0024650895281937675,-0.0005989447963836108,1.432454155292362e-11,8.86757334228605e-12,,,,,
-1182.2115874718224,-0.0015007302523870774,787757.55042679,0.0024140672702958094,-0.0005873932344783455,-1.1368683772161603e-13,0.0,,,,,
-1161.6513859505733,-0.0014688215436197737,790873.0580624463,0.002361861749466025,-0.0005757813377735224,-6.963318810448982e-13,-4.547473508864641e-13,,,,,
-1141.0911844293241,-0.00143624274252509,794497.4415836885,0.00230838470795816,-0.00056410077709202,1.2789769243681803e-13,0.0,,,,,
-1120.5309829080752,-0.0014029405243097264,798701.7008147212,0.0022535391126743587,-0.0005523419359450938,2.4158453015843406e-13,2.2737367544323206e-13,,,,,
-1099.970781386826,-0.0013688543171723115,803570.3782262767,0.0021972150887405845,-0.0005404935456040384,8.242295734817162e-13,-2.2737367544323206e-13,,,,,
-1079.410579865577,-0.0013339152496798978,809204.7677876125,0.0021392881667419415,-0.0005285423326178541,0.0,-2.2737367544323206e-13,,,,,
-1058.850378344328,-0.0012980445666363701,815727.2913118327,0.0020796165831327017,-0.0005164725501400387,-2.2737367544323206e-13,0.0,,,,,
-1038.2901768230788,-0.0012611516618331862,823287.3239954661,0.002018037949878598,-0.0005042653737877742,0.0,-4.547473508864641e-13,,,,,
-1017.7299753018297,-0.001223133151761317,832068.0163368102,0.0019543680240897855,-0.0004918982794328487,-0.00013091708858326,6.002197255838837e-05,,,,,
-997.1697737805807,-0.0011838621713444956,842302.2526753339,0.0018883811504440452,-0.00047934319224494595,1.8616219676914625e-12,-6.821210263296962e-13,,,,,
-976.6095722593316,-0.0011431997549084575,854277.275748309,0.001819832756229294,-0.0004665667535876208,0.0,-1.1368683772161603e-13,,,,,
-956.0493707380824,-0.001100974726119813,868366.3194590362,0.0017484226031116129,-0.000453526849128013,0.0,2.2737367544323206e-13,,,,,
-935.4891692168335,-0.001056984718509257,885054.5829425257,0.0016737982647574011,-0.00044017117226111287,1.0516032489249483e-12,3.410605131648481e-13,,,,,
-914.9289676955843,-0.0010109857381658054,904987.0172802898,0.0015955373534469598,-0.0004264341228846511,-3.410605131648481e-13,-2.2737367544323206e-13,,,,,
-894.3687661743352,-0.0009626866420056569,929034.1500023429,0.001513142477929326,-0.00041223080608198786,2.4158453015843406e-13,-3.410605131648481e-13,,,,,
-873.8085646530863,-0.0009117391415381864,958397.5556636652,0.0014260267220500354,-0.0003974515610263375,0.0,-2.2737367544323206e-13,,,,,
-853.2483631318371,-0.0008577321844715725,994772.4692848062,0.0013335100878140054,-0.0003819542811291397,-5.826450433232822e-13,-2.2737367544323206e-13,,,,,
-832.6881616105879,-0.0008001997532137897,1040600.3729272813,0.0012348436270386853,-0.00036555587938889394,1.2789769243681803e-13,2.2737367544323206e-13,,,,,
-812.127960089339,-0.0007386674120912077,1099450.0999985372,0.0011293075793748488,-0.0003480272448075664,0.0,1.1368683772161603e-13,,,,,
-791.5677585680899,-0.0006727985154048955,1176530.1802007072,0.0010164912581808216,-0.0003291057726289693,-6.963318810448982e-13,3.410605131648481e-13,,,,,
-771.0075570468407,-0.0006027555070064899,1279138.1382410815,0.0008969488208885568,-0.0003085621931244231,-2.2737367544323206e-13,-1.1368683772161603e-13,,,,,
-750.4473555255918,-0.0005298696405383088,1416286.7583113313,0.0007733546140161234,-0.0002863846670604941,-5.684341886080802e-14,1.1368683772161603e-13,,,,,
-729.8871540043426,-0.0004575492703046421,1595209.9618001238,0.0006519848044890329,-0.0002631137361202512,5.826450433232822e-13,0.0,,,,,
-709.3269524830935,-0.00039071553347100026,1815456.2378967747,0.0005414537020036364,-0.00023997736493836403,-2.2737367544323206e-13,0.0,,,,,
-688.7667509618445,-0.00033329015475049283,2066567.947311459,0.0004482150763258738,-0.00021836523317511183,0.0,0.0,,,,,
-668.2065494405954,-0.0002863272045931309,2333716.596682151,0.00037355354243020594,-0.00019910086675605594,-4.547473508864641e-13,-2.2737367544323206e-13,,,,,
-647.6463479193462,-0.000248643925894632,2604714.1332292175,0.00031497912827079503,-0.00018230872351846904,-1.7053025658242404e-13,-1.1368683772161603e-13,,,,,
-627.0861463980973,-0.0002183705249235704,2871661.12101245,0.0002690006615804179,-0.00016774038826672288,-5.684341886080802e-14,1.1368683772161603e-13,,,,,
-606.5259448768481,-0.00019379989998272388,3129650.453539534,0.00023254722555669512,-0.00015505257440875264,0.0,-1.1368683772161603e-13,,,,,
-585.965743355599,-0.0001735867201920721,3375636.9306778386,0.00020325395630208724,-0.0001439194840820569,0.0,-1.1368683772161603e-13,,,,,
-565.4055418343501,-0.00015673689420017139,3607354.5078178016,0.0001794014438500344,-0.00013407234455030837,1.8474111129762605e-13,0.0,,,,,
-544.8453403131009,-0.0001425153214702357,3823065.019903083,0.0001597368255391036,-0.00012529381740136776,5.684341886080802e-14,1.1368683772161603e-13,,,,,
-524.2851387918518,-0.00013037832608638858,4021259.9327626037,0.0001433449860289537,-0.00011741166614382348,-3.410605131648481e-13,2.2737367544323206e-13,,,,,
-503.7249372706028,-0.00011991842831659686,4200563.202352166,0.00012954789335799328,-0.00011028896327520043,-5.684341886080802e-14,0.0,,,,,
-483.16473574935367,-0.00011082422720543304,4359739.273017615,0.0001178334382169713,-0.00010381501619389477,-1.1368683772161603e-13,0.0,,,,,
-462.6045342281045,-0.00010318722077578416,4483157.223832004,0.00010831099232103536,-9.806344923053295e-05,5.684341886080802e-14,-5.684341886080802e-14,,,,,
-442.0443327068556,-9.650672130756783e-05,4580451.2547686305,0.0001002114075849535,-9.280203503018216e-05,5.684341886080802e-14,-5.684341886080802e-14,,,,,
-421.48413118560643,-9.029345132020515e-05,4667936.877181812,9.279874763552792e-05,-8.778815500488238e-05,2.842170943040401e-14,-1.7053025658242404e-13,,,,,
-400.9239296643575,-8.444141710689073e-05,4747953.5919778,8.591580204815106e-05,-8.296703216563042e-05,-4.263256414560601e-13,2.8421709430404007e-13,,,,,
-380.36372814310835,-7.887982856791292e-05,4822065.856996986,7.945768140666188e-05,-7.830197572916396e-05,3.552713678800501e-13,0.0,,,,,
-359.8035266218592,-7.355859544292423e-05,4891386.580390035,7.335022923017398e-05,-7.376696165567447e-05,2.1316282072803006e-13,1.1368683772161603e-13,,,,,
-339.24332510061026,-6.844072700225014e-05,4956746.369591557,6.753873069951835e-05,-6.934272330498192e-05,2.842170943040401e-14,1.1368683772161603e-13,,,,,
-318.6831235793611,-6.349799704953091e-05,5018790.172716406,6.198153058388838e-05,-6.501446351517347e-05,5.684341886080802e-14,1.1368683772161603e-13,,,,,
-298.12292205811195,-5.8708249739263186e-05,5078041.389108758,5.6645936210748503e-05,-6.077056326777787e-05,-2.842170943040401e-14,0.0,,,,,
-277.562720536863,-5.405372440027314e-05,5134941.64586114,5.1505770906968316e-05,-5.660167789357796e-05,9.947598300641403e-14,-5.684341886080802e-14,,,,,
-257.00251901561387,-4.9519923219233156e-05,5189881.20958548,4.653969641869829e-05,-5.250015001976801e-05,2.842170943040401e-14,0.0,,,,,
-236.44231749436472,-4.509483164343149e-05,5243224.309249748,4.1730056575901924e-05,-4.845960671096105e-05,-7.105427357601002e-14,2.842170943040401e-14,,,,,
-215.8821159731158,-4.076836542722792e-05,5295334.10797321,3.706206154684609e-05,-4.447466930760976e-05,-7.105427357601002e-14,0.0,,,,,
-195.32191445186663,-3.653197233224222e-05,5346601.948438473,3.252320231670718e-05,-4.0540742347777265e-05,1.4210854715202004e-14,-1.1368683772161603e-13,,,,,
-174.76171293061748,-3.237834333980564e-05,5397487.792890472,2.8102831238007777e-05,-3.665385544160351e-05,0.0,0.0,,,,,
-154.20151140936855,-2.830120912807139e-05,5448583.864793933,2.3791873945886108e-05,-3.281054431025667e-05,0.0,2.842170943040401e-14,,,,,
-133.6413098881194,-2.4295183782181897e-05,5500732.617883385,1.958258455116418e-05,-2.9007783013199613e-05,-1.4210854715202004e-14,0.0,,,,,
-113.08110836687024,-2.0355861657301236e-05,5555211.08713717,1.5468845367225086e-05,-2.5242877947377385e-05,0.0,4.263256414560601e-14,,,,,
-92.52090684562131,-1.6479946066422823e-05,5614151.070198503,1.1446319984434381e-05,-2.151357214841127e-05,1.2789769243681803e-13,4.263256414560601e-14,,,,,
-71.96070532437216,-1.2666249070663832e-05,5681295.616635204,7.514046065756708e-06,-1.7818452075570956e-05,-1.4210854715202004e-14,-1.4210854715202004e-14,,,,,
-51.400503803123,-8.9205200712587e-06,5762052.3683066275,3.6815705249562175e-06,-1.4159469617561184e-05,-4.263256414560601e-14,-1.4210854715202004e-14,,,,,
-30.840302281874074,-5.285984492127127e-06,5834353.5301337335,9.331842499343566e-09,-1.056263714175491e-05,-1.4210854715202004e-14,7.105427357601002e-15,,,,,
-10.280100760624919,-1.7619931043203652e-06,5834359.246593165,-3.5121941558888854e-06,-7.036180364529616e-06,-1.4210854715202004e-14,1.7763568394002505e-15,,,,,
10.280100760624237,1.7619931043202473e-06,5834359.246593169,-7.036180364529498e-06,-3.5121941558890035e-06,-1.4210854715202004e-14,0.0,,,,,
30.840302281873164,5.285984492126971e-06,5834353.5301337335,-1.0562637141754754e-05,9.33184249918753e-09,-1.4210854715202004e-14,-3.552713678800501e-15,,,,,
51.40050380312209,8.920520071258542e-06,5762052.3683066275,-1.415946961756103e-05,3.681570524956056e-06,4.263256414560601e-14,-4.263256414560601e-14,,,,,
71.96070532437147,1.2666249070663705e-05,5681295.616635207,-1.7818452075570837e-05,7.514046065756573e-06,0.0,-1.4210854715202004e-14,,,,,
92.5209068456204,1.6479946066422654e-05,5614151.070198506,-2.1513572148411106e-05,1.1446319984434205e-05,8.952838470577262e-13,-5.684341886080802e-14,,,,,
113.08110836686933,2.0355861657301053e-05,5555211.087137176,-2.524287794737721e-05,1.5468845367224897e-05,0.0,0.0,,,,,
133.6413098881187,2.429518378218177e-05,5500732.617883386,-2.900778301319949e-05,1.9582584551164048e-05,0.0,-2.842170943040401e-14,,,,,
154.20151140936764,2.8301209128071203e-05,5448583.864793937,-3.2810544310256494e-05,2.3791873945885908e-05,1.4210854715202004e-14,5.684341886080802e-14,,,,,
174.76171293061657,3.237834333980546e-05,5397487.792890474,-3.665385544160333e-05,2.8102831238007584e-05,-8.526512829121202e-14,0.0,,,,,
195.32191445186595,3.6531972332242086e-05,5346601.948438474,-4.0540742347777143e-05,3.2523202316707035e-05,4.263256414560601e-14,8.526512829121202e-14,,,,,
215.88211597311488,4.0768365427227716e-05,5295334.107973213,-4.447466930760957e-05,3.706206154684586e-05,5.684341886080802e-14,5.684341886080802e-14,,,,,
236.4423174943638,4.50948316434313e-05,5243224.309249749,-4.845960671096087e-05,4.173005657590172e-05,-1.5631940186722204e-13,2.842170943040401e-14,,,,,
257.0025190156132,4.9519923219232994e-05,5189881.209585483,-5.2500150019767864e-05,4.6539696418698117e-05,5.684341886080802e-14,0.0,,,,,
277.5627205368621,5.405372440027294e-05,5134941.645861142,-5.6601677893577775e-05,5.15057709069681e-05,9.947598300641403e-14,0.0,,,,,
298.12292205811104,5.8708249739262955e-05,5078041.389108763,-6.077056326777766e-05,5.664593621074826e-05,0.0,1.1368683772161603e-13,,,,,
318.6831235793604,6.349799704953074e-05,5018790.172716409,-6.50144635151733e-05,6.198153058388817e-05,0.0,5.684341886080802e-14,,,,,
339.24332510060935,6.844072700224992e-05,4956746.36959156,-6.934272330498172e-05,6.753873069951811e-05,-8.526512829121202e-14,-5.684341886080802e-14,,,,,
359.8035266218583,7.355859544292399e-05,4891386.580390039,-7.376696165567425e-05,7.335022923017372e-05,5.684341886080802e-14,5.684341886080802e-14,,,,,
380.36372814310766,7.887982856791273e-05,4822065.856996989,-7.83019757291638e-05,7.945768140666165e-05,3.836930773104541e-13,5.684341886080802e-14,,,,,
400.9239296643566,8.444141710689048e-05,4747953.591977804,-8.29670321656302e-05,8.591580204815075e-05,-4.547473508864641e-13,-2.2737367544323206e-13,,,,,
421.4841311856055,9.029345132020488e-05,4667936.877181816,-8.778815500488216e-05,9.27987476355276e-05,2.7000623958883807e-13,1.1368683772161603e-13,,,,,
442.0443327068549,9.650672130756763e-05,4580451.254768632,-9.2802035030182e-05,0.00010021140758495328,0.0,5.684341886080802e-14,,,,,
462.60453422810383,0.00010318722077578394,4483157.223832007,-9.806344923053279e-05,0.00010831099232103509,5.684341886080802e-14,5.684341886080802e-14,,,,,
483.16473574935276,0.00011082422720543269,4359739.273017621,-0.00010381501619389451,0.00011783343821697086,5.684341886080802e-14,-5.684341886080802e-14,,,,,
503.72493727060214,0.00011991842831659657,4200563.202352171,-0.00011028896327520023,0.0001295478933579929,5.684341886080802e-14,-2.2737367544323206e-13,,,,,
524.2851387918511,0.00013037832608638826,4021259.9327626084,-0.00011741166614382325,0.00014334498602895326,-3.979039320256561e-13,-2.2737367544323206e-13,,,,,
544.8453403131,0.0001425153214702352,3823065.01990309,-0.00012529381740136747,0.00015973682553910296,5.684341886080802e-14,-3.410605131648481e-13,,,,,
565.4055418343494,0.00015673689420017098,3607354.507817806,-0.00013407234455030812,0.00017940144385003386,5.684341886080802e-14,0.0,,,,,
585.9657433555983,0.00017358672019207166,3375636.930677843,-0.00014391948408205667,0.00020325395630208665,-2.2737367544323206e-13,-1.1368683772161603e-13,,,,,
606.5259448768472,0.00019379989998272298,3129650.453539544,-0.00015505257440875215,0.0002325472255566938,5.684341886080802e-14,1.1368683772161603e-13,,,,,
627.0861463980966,0.00021837052492356925,2871661.121012462,-0.00016774038826672228,0.00026900066158041624,0.0,0.0,,,,,
647.6463479193455,0.00024864392589463104,2604714.133229225,-0.0001823087235184686,0.0003149791282707934,5.826450433232822e-13,-2.2737367544323206e-13,,,,,
668.2065494405945,0.0002863272045931298,2333716.596682157,-0.00019910086675605543,0.00037355354243020415,-5.684341886080802e-14,0.0,,,,,
688.7667509618439,0.00033329015475049137,2066567.947311466,-0.00021836523317511123,0.00044821507632587153,0.0,1.1368683772161603e-13,,,,,
709.3269524830928,0.0003907155334709988,1815456.2378967798,-0.00023997736493836354,0.000541453702003634,2.4158453015843406e-13,-2.2737367544323206e-13,,,,,
729.8871540043417,0.00045754927030464094,1595209.961800126,-0.00026311373612025073,0.0006519848044890311,-2.8421709430404007e-13,-1.1368683772161603e-13,,,,,
750.4473555255911,0.0005298696405383056,1416286.7583113385,-0.00028638466706049315,0.0007733546140161181,-2.2737367544323206e-13,2.2737367544323206e-13,,,,,
771.00755704684,0.0006027555070064923,1279138.1382410754,-0.00030856219312442354,0.0008969488208885611,-1.1652900866465643e-12,-4.547473508864641e-13,,,,,
791.567758568089,0.0006727985154048914,1176530.180200713,-0.00032910577262896835,0.0010164912581808144,-2.2737367544323206e-13,-2.2737367544323206e-13,,,,,
812.1279600893383,0.0007386674120912054,1099450.0999985398,-0.00034802724480756587,0.001129307579374845,1.2789769243681803e-13,-2.2737367544323206e-13,,,,,
832.6881616105873,0.0008001997532137882,1040600.3729272822,-0.0003655558793888935,0.001234843627038683,0.0,-5.684341886080801e-13,,,,,
853.2483631318362,0.0008577321844715723,994772.4692848054,-0.00038195428112913955,0.001333510087814005,-5.826450433232822e-13,-3.410605131648481e-13,,,,,
873.8085646530856,0.000911739141538185,958397.5556636659,-0.000397451561026337,0.001426026722050033,-1.1368683772161603e-13,1.1368683772161603e-13,,,,,
894.3687661743345,0.0009626866420056571,929034.150002342,-0.00041223080608198775,0.0015131424779293264,0.0,-3.410605131648481e-13,,,,,
914.9289676955834,0.0010109857381658044,904987.0172802899,-0.0004264341228846508,0.001595537353446958,0.0,0.0,,,,,
935.4891692168328,0.0010569847185092581,885054.5829425242,-0.0004401711722611129,0.0016737982647574035,-4.547473508864641e-13,-2.2737367544323206e-13,,,,,
956.0493707380817,0.0011009747261198108,868366.3194590374,-0.00045352684912801236,0.0017484226031116092,1.2789769243681803e-13,-2.2737367544323206e-13,,,,,
976.6095722593307,0.0011431997549084553,854277.2757483098,-0.00046656675358762017,0.0018198327562292905,-4.547473508864641e-13,4.547473508864641e-13,,,,,
997.16977378058,0.001183862171344501,842302.2526753295,-0.0004793431922449467,0.0018883811504440554,-1.8616219676914625e-12,-3.410605131648481e-13,,,,,
1017.729975301829,0.001223133151761316,832068.0163368104,-0.0004918982794328482,0.0019543680240897837,-0.00013091708882484454,-6.0021972331014695e-05,,,,,
1038.290176823078,0.0012611516618331866,823287.3239954651,-0.0005042653737877744,0.002018037949878599,0.0,-4.547473508864641e-13,,,,,
1058.8503783443273,0.0012980445666363701,815727.2913118321,-0.0005164725501400384,0.0020796165831327017,-9.237055564881302e-13,-2.2737367544323206e-13,,,,,
1079.4105798655762,0.0013339152496798972,809204.7677876124,-0.000528542332617854,0.0021392881667419406,-1.1368683772161603e-13,2.2737367544323206e-13,,,,,
1099.9707813868251,0.0013688543171723106,803570.3782262765,-0.0005404935456040379,0.002197215088740583,8.242295734817162e-13,4.547473508864641e-13,,,,,
1120.5309829080745,0.0014029405243097255,798701.7008147213,-0.0005523419359450934,0.0022535391126743574,0.0,0.0,,,,,
1141.0911844293234,0.0014362427425250895,794497.4415836883,-0.0005641007770920195,0.0023083847079581592,3.552713678800501e-13,-2.2737367544323206e-13,,,,,
1161.6513859505724,0.0014688215436197728,790873.0580624462,-0.000575781337773522,0.002361861749466024,-1.1652900866465643e-12,4.547473508864641e-13,,,,,
1182.2115874718218,0.0015007302523870765,787757.55042679,-0.0005873932344783452,0.002414067270295808,-1.1368683772161603e-13,0.0,,,,,
1202.7717889930707,0.0015320171622886871,785090.2839732191,-0.0005989447963836103,0.002465089528193764,1.56035184772918e-11,-8.412825991399586e-12,,,,,
1223.3319905143196,0.001562724065747676,782820.2158831053,-0.000610443147611459,0.0025150049838838927,1.2931877790833823e-12,-6.821210263296962e-13,,,,,
1243.8921920355685,0.0015928893000476856,780903.0997937714,-0.0006218945414341291,0.0025638840586612423,-7.332801033044234e-12,4.547473508864641e-12,,,,,
1264.452393556818,0.001622547175116962,779300.8505072707,-0.0006333044370835595,0.0026117899131503646,-4.547473508864641e-13,9.094947017729282e-13,,,,,
1285.0125950780669,0.0016517286997423239,777980.4245567289,-0.000644677634210501,0.0026587797652741466,7.105427357601002e-13,-4.547473508864641e-13,,,,,
1305.5727965993158,0.0016804620092841335,776913.0092714692,-0.0006560183778893533,0.0027049056406789136,8.242295734817162e-13,-2.2737367544323206e-13,,,,,
1326.1329981205652,0.0017152923353983677,773123.607418544,-0.0006690403343246872,0.002761544336472048,8.242295734817162e-13,-9.094947017729282e-13,,,,,
1346.693199641814,0.0017517473494794082,768771.3642278552,-0.0006825267297247938,0.0028209679692340226,0.0,0.0,,,,,
1367.253401163063,0.001788250764463585,764575.8795876667,-0.0006960598868075025,0.0028804416421196674,-4.547473508864641e-13,2.2737367544323206e-13,,,,,
1387.8136026843124,0.0018248030195814101,760527.8968700203,-0.0007096404066178967,0.0029399656325449237,-1.5063505998114124e-12,4.547473508864641e-13,,,,,
1408.3738042055613,0.0018614045663539385,756618.8617256056,-0.0007232688950365008,0.0029995402376713763,2.4158453015843406e-13,2.2737367544323206e-13,,,,,
1428.9340057268103,0.0019049060801768257,750133.5738264677,-0.0007386939063100935,0.0030711182540435577,0.0,-6.821210263296962e-13,,,,,
1449.4942072480596,0.001952911640077834,742222.1146627452,-0.000755311239779979,0.0031505120403756887,8.242295734817162e-13,-6.821210263296962e-13,,,,,
1470.0544087693086,0.0020010015956879994,734659.2885968506,-0.0007719958920347552,0.0032300072993412436,-1.9753088054130785e-12,4.547473508864641e-13,,,,,
1490.6146102905575,0.0020491766181859085,727421.2466908618,-0.0007887492197816392,0.0033096040165901774,-2.2737367544323206e-13,0.0,,,,,
1511.1748118118069,0.002097437435807776,720486.2400245161,-0.0008055725721523206,0.0033893022994632314,3.552713678800501e-13,2.2737367544323206e-13,,,,,
1531.7350133330558,0.0021582464953731314,709712.7305045107,-0.0008255229991776219,0.0034909699915686406,4.689582056016661e-13,-4.547473508864641e-13,,,,,
1552.2952148543047,0.002223199393124573,698225.8180057557,-0.0008465484704103857,0.003599850315838761,-1.6200374375330284e-12,6.821210263296962e-13,,,,,
1572.8554163755541,0.002288314630382155,687342.2891645293,-0.0008676765776306286,0.003708952683133681,-4.547473508864641e-13,0.0,,,,,
1593.415617896803,0.00235359283301991,677014.1358105179,-0.0008889103613862025,0.0038182753046536173,-1.6200374375330284e-12,0.0,,,,,
1613.975819418052,0.00242511210455189,665526.2725334015,-0.0009116797924623023,0.003938544416641477,7.105427357601002e-13,-9.094947017729282e-13,,,,,
1634.5360209393014,0.002515630853074,649751.9375475793,-0.0009389868124754551,0.004092274893672545,2.4158453015843406e-13,-2.2737367544323206e-13,,,,,
1655.0962224605503,0.0026064978473035088,634988.5246108265,-0.000966460479672583,0.004246535214934435,0.0,0.0,,,,,
1675.6564239817992,0.00269771118981613,621140.0354149876,-0.0009941076192679645,0.004401314760364296,-2.7853275241795927e-12,-1.1368683772161603e-12,,,,,
1696.2166255030486,0.0027916789859985486,607597.303991717,-0.001022474915543461,0.004560883056453636,0.0,0.0,,,,,
1716.7768270242975,0.002922773116031414,587379.4368806031,-0.0010592703670854523,0.004786275864977376,4.689582056016661e-13,-4.547473508864641e-13,,,,,
1737.3370285455464,0.003054708983993038,568740.6026725805,-0.0010963757842081523,0.005013042183777923,0.0,-2.0463630789890885e-12,,,,,
1757.8972300667958,0.0031874722796313136,551501.9664014544,-0.00113380674097213,0.005241137818290497,2.4158453015843406e-13,0.0,,,,,
