mom,chi,EI,eps_sup,eps_inf,hor_0,mom_0,VR,sig_c_max,sig_c_min,sig_s_max,sig_s_min
-1559.3941024242204,-0.00026193252981180027,5953419.010401848,0.0005494130788680221,-0.00023638451056737865,4.547473508864641e-13,-2.2737367544323206e-13,,,,,
-1512.8450247399155,-0.00022220183995878056,6808427.081524415,0.000452315395780568,-0.00021429012409577362,1.1368683772161603e-13,-2.2737367544323206e-13,,,,,
-1466.2959470556102,-0.00018968627161475011,7730111.06483043,0.0003745207807331865,-0.00019453803411106392,-2.4158453015843406e-13,2.2737367544323206e-13,,,,,
-1419.7468693713054,-0.00016373694429679984,8670901.215780497,0.00031384772281513003,-0.0001773631100752695,0.0,-2.2737367544323206e-13,,,,,
-1373.197791687,-0.00014305065475319538,9599381.38036608,0.00026661709774541736,-0.00016253486651416878,2.2737367544323206e-13,0.0,,,,,
-1326.6487140026952,-0.0001263908877218794,10496395.253761956,0.00022948480797410138,-0.00014968785519153683,4.547473508864641e-13,-2.2737367544323206e-13,,,,,
-1280.09963631839,-0.00011278564775897668,11349845.142122757,0.00019988476242871917,-0.0001384721808482109,4.533262654149439e-12,4.547473508864641e-13,,,,,
-1233.550558634085,-0.00010151581670833122,12151313.939366158,0.0001759515244148665,-0.00012859592571012716,2.2737367544323206e-13,2.2737367544323206e-13,,,,,
-1187.0014809497798,-9.205656811978254e-05,12894261.704447556,0.00015634338825443178,-0.00011982631610491587,2.2737367544323206e-13,-2.2737367544323206e-13,,,,,
-1140.452403265475,-8.402312506877752e-05,13573077.677507855,0.00014008971244037078,-0.0001119796627659618,0.0,-2.2737367544323206e-13,,,,,
-1093.9033255811696,-7.712899870181e-05,14182776.180076338,0.00012647641900059321,-0.00010491057710483676,5.684341886080802e-14,0.0,,,,,
-1047.3542478968648,-7.115786149374045e-05,14718742.608488837,0.00011497053123628598,-9.850305324493535e-05,0.0,0.0,,,,,
-1000.8051702125595,-6.621741561185817e-05,15113926.766319403,0.00010578862328251472,-9.286362355305978e-05,-1.2789769243681803e-13,2.2737367544323206e-13,,,,,
-954.2560925282546,-6.181335361023803e-05,15437701.350832436,9.780123204583397e-05,-8.76388287848801e-05,3.410605131648481e-13,-2.2737367544323206e-13,,,,,
-907.7070148439493,-5.7706749731099936e-05,15729650.674724419,9.047004687342703e-05,-8.265020231987277e-05,0.0,1.1368683772161603e-13,,,,,
-861.1579371596445,-5.38319093583443e-05,15997165.016517462,8.364881239201673e-05,-7.784691568301617e-05,5.684341886080802e-14,0.0,,,,,
-814.6088594753392,-5.014445803756429e-05,16245242.073712276,7.723883765334615e-05,-7.319453645934673e-05,-5.684341886080802e-14,0.0,,,,,
-768.0597817910343,-4.661273880762212e-05,16477465.204542777,7.116977750617157e-05,-6.86684389166948e-05,1.1368683772161603e-13,1.1368683772161603e-13,,,,,
-721.510704106729,-4.321322286335574e-05,16696526.116281895,6.538940186029453e-05,-6.42502667297727e-05,0.0,0.0,,,,,
-674.9616264224242,-3.992785148751287e-05,16904531.580756687,5.985766441515186e-05,-5.992589004738676e-05,-1.2789769243681803e-13,1.1368683772161603e-13,,,,,
-628.4125487381189,-3.674240289491479e-05,17103196.830523357,5.454306327471719e-05,-5.568414541002719e-05,5.684341886080802e-14,2.2737367544323206e-13,,,,,
-581.863471053814,-3.3645436024482945e-05,17293979.20806871,4.94202820051867e-05,-5.1516026068262145e-05,1.9895196601282805e-13,0.0,,,,,
-535.3143933695092,-3.062758414486315e-05,17478178.848111726,4.446862203813743e-05,-4.7414130396452015e-05,2.842170943040401e-14,-1.1368683772161603e-13,,,,,
-488.76531568520386,-2.7681063190693947e-05,17657028.28385295,3.967090693482645e-05,-4.337228263725539e-05,5.684341886080802e-14,1.1368683772161603e-13,,,,,
-442.21623800089856,-2.4799319003721917e-05,17831789.57190438,3.5012690103086305e-05,-3.938526690807944e-05,4.391154106997419e-12,-4.718003765447065e-12,,,,,
-395.66716031659325,-2.1976781663523978e-05,18003871.830482934,3.0481736024679492e-05,-3.5448608965892446e-05,-9.947598300641403e-14,-5.684341886080802e-14,,,,,
-349.11808263228886,-1.9208677674333265e-05,18175019.04874911,2.6067609240901258e-05,-3.1558423782098536e-05,-1.4210854715202004e-14,-5.684341886080802e-14,,,,,
-302.56900494798356,-1.6490890547972997e-05,18347644.96603698,2.1761358949430052e-05,-2.7711312694488937e-05,-4.263256414560601e-14,0.0,,,,,
-256.01992726367826,-1.3819882417050541e-05,18525477.969900005,1.7555388221567812e-05,-2.3904259029583814e-05,1.4210854715202004e-14,0.0,,,,,
-209.47084957937295,-1.1192674293393144e-05,18714995.54874211,1.3443451858523612e-05,-2.0134571021655816e-05,-2.842170943040401e-14,0.0,,,,,
-162.92177189506856,-8.60707947997303e-06,18928809.97255286,9.421392521937337e-06,-1.6399845917981757e-05,2.842170943040401e-14,2.842170943040401e-14,,,,,
-116.37269421076326,-6.062724110530212e-06,19194786.384661324,5.489648959861768e-06,-1.2698523371728869e-05,0.0,0.0,,,,,
-69.82361652645795,-3.5688213964553227e-06,19564895.17682482,1.670632284303753e-06,-9.035831905062216e-06,-2.842170943040401e-14,1.4210854715202004e-14,,,,,
