mom,chi,EI,eps_sup,eps_inf,hor_0,mom_0,VR,sig_c_max,sig_c_min,sig_s_max,sig_s_min
-2094.6733810479586,-0.0007460138741282431,2807820.945013517,0.001792048108331753,-0.0004459935140529765,-5.826450433232822e-13,-4.547473508864641e-13,,,,,
-2048.636603442509,-0.0007180715404491595,2852970.056661862,0.001721091717428473,-0.0004331229039190055,-1.1368683772161603e-13,0.0,,,,,
-2002.5998258370591,-0.0006889486037745422,2906747.7818598035,0.0016468982958977847,-0.00041994751542584176,2.3447910280083306e-13,9.094947017729282e-13,,,,,
-1956.5630482316096,-0.0006584789184926604,2971337.416101983,0.0015690353932083386,-0.0004064013622696424,-6.963318810448982e-13,6.821210263296962e-13,,,,,
-1910.52627062616,-0.0006264612787182492,3049711.6669926196,0.001486984552198649,-0.0003923992839560987,3.481659405224491e-13,2.2737367544323206e-13,,,,,
-1864.4894930207106,-0.0005926506348879131,3146017.878430752,0.0014001212846233644,-0.00037783062004037484,4.689582056016661e-13,-9.094947017729282e-13,,,,,
-1818.452715415261,-0.0005567516037267496,3266183.1654242473,0.0013077047547864508,-0.00036255005639379795,0.0,6.821210263296962e-13,,,,,
-1772.4159378098116,-0.0005184219942063587,3418867.1731089763,0.001208899948031716,-0.00034636603458736007,-1.1368683772161603e-13,-4.547473508864641e-13,,,,,
-1726.3791602043616,-0.0004773001194646365,3616967.794059541,0.0011028692766413212,-0.00032903108175258823,5.826450433232822e-13,-1.1368683772161603e-12,,,,,
-1680.342382598912,-0.0004330992607861955,3879808.936982769,0.0009890452018675195,-0.0003102525804910669,-2.3447910280083306e-13,2.2737367544323206e-13,,,,,
-1634.3056049934626,-0.00038586282004516567,4235457.577390238,0.0008678307492488988,-0.00028975771088659815,-1.1368683772161603e-13,4.547473508864641e-13,,,,,
-1588.268827388013,-0.0003365589214119635,4719140.472416417,0.0007421646506421024,-0.000267512113593788,0.0,-2.2737367544323206e-13,,,,,
-1542.2320497825635,-0.0002877242415649098,5360104.666170926,0.0006190568846760058,-0.00024411584001872346,-1.1368683772161603e-13,-1.1368683772161603e-12,,,,,
-1496.1952721771136,-0.00024310446396394792,6154536.398800959,0.0005083329776669127,-0.000220980414224931,-2.3447910280083306e-13,0.0,,,,,
-1450.158494571664,-0.00020548690950566835,7057181.881124459,0.00041681970106139966,-0.00019964102745560544,-4.618527782440651e-13,4.547473508864641e-13,,,,,
-1404.1217169662145,-0.00017531047598439743,8009342.904819794,0.0003450455701706178,-0.00018088585778257445,3.481659405224491e-13,-4.547473508864641e-13,,,,,
-1358.084939360765,-0.00015147139184470203,8965950.090121036,0.00028968538879611675,-0.00016472878673798934,0.0,0.0,,,,,
-1312.0481617553155,-0.0001325386131316294,9899365.405704586,0.00024678120283242464,-0.00015083463656246357,0.0,2.2737367544323206e-13,,,,,
-1266.011384149866,-0.00011729884564345023,10793042.141251097,0.00021308573828655243,-0.00013881079864379826,-1.1368683772161603e-13,2.2737367544323206e-13,,,,,
-1219.974606544416,-0.0001048418699522037,11636330.095033498,0.00018621342096187426,-0.00012831218889473682,2.3447910280083306e-13,4.547473508864641e-13,,,,,
-1173.9378289389665,-9.45082904609593e-05,12421532.790542983,0.00016446392828209274,-0.00011906094310078517,0.0,-2.2737367544323206e-13,,,,,
-1127.901051333517,-8.582125938804997e-05,13142443.485169476,0.00014662474464873705,-0.00011083903351541287,0.0,2.2737367544323206e-13,,,,,
-1081.8642737280675,-7.843221939796315e-05,13793620.55584217,0.00013182100043049647,-0.00010347565776339297,-1.7053025658242404e-13,0.0,,,,,
-1035.827496122618,-7.208197474408531e-05,14370132.0586755,0.00011940987791886668,-9.683604631338925e-05,-5.684341886080802e-14,-2.2737367544323206e-13,,,,,
-989.7907185171684,-6.671209537647363e-05,14836750.561221667,0.00010922388205615305,-9.091240407326785e-05,1.2079226507921703e-13,-1.1368683772161603e-13,,,,,
-943.7539409117185,-6.21782719209582e-05,15178195.07932659,0.00010091712979417019,-8.561768596870444e-05,0.0,1.1368683772161603e-13,,,,,
-897.717163306269,-5.7981368394276916e-05,15482855.754657881,9.335599254502908e-05,-8.058811263780165e-05,5.684341886080802e-14,2.2737367544323206e-13,,,,,
-851.6803857008194,-5.404119418873061e-05,15759836.518905481,8.636148802969686e-05,-7.576209453649498e-05,5.684341886080802e-14,1.1368683772161603e-13,,,,,
-805.6436080953699,-5.030531777140528e-05,16015078.400982026,7.981671005835514e-05,-7.10992432558607e-05,0.0,1.1368683772161603e-13,,,,,
-759.6068304899204,-4.6737202170246706e-05,16252723.638076318,7.364027421542574e-05,-6.65713322953144e-05,1.2079226507921703e-13,0.0,,,,,
-713.5700528844709,-4.331017595720425e-05,16475805.907359172,6.777281807765916e-05,-6.215770979395357e-05,1.2079226507921703e-13,2.2737367544323206e-13,,,,,
-667.5332752790209,-4.0004061820817005e-05,16686637.428693682,6.216951008162156e-05,-5.7842675380829455e-05,1.2079226507921703e-13,1.1368683772161603e-13,,,,,
-621.4964976735714,-3.6803143438575836e-05,16887049.300852366,5.6795447595045914e-05,-5.361398272068159e-05,-2.3447910280083306e-13,0.0,,,,,
-575.4597200681219,-3.3694896071976805e-05,17078542.662332688,5.162284378614962e-05,-4.94618444297808e-05,-1.1368683772161603e-13,-6.821210263296962e-13,,,,,
-529.4229424626724,-3.066914443463376e-05,17262396.855936114,4.6629147531342635e-05,-4.5378285772558664e-05,-5.684341886080802e-14,0.0,,,,,
-483.38616485722287,-2.7717486772948222e-05,17439754.506494407,4.1795758596103755e-05,-4.135670172274092e-05,-2.842170943040401e-14,-5.684341886080802e-14,,,,,
-437.3493872517729,-2.4832889043833627e-05,17611699.809868608,3.710712326124362e-05,-3.739154387025726e-05,2.842170943040401e-14,-1.1368683772161603e-13,,,,,
-391.31260964632384,-2.2009391711246463e-05,17779346.870652907,3.2550082240853896e-05,-3.34780928928855e-05,-2.842170943040401e-14,-5.684341886080802e-14,,,,,
-345.27583204087387,-1.9241893438297938e-05,17943963.42272934,2.811339161283094e-05,-2.961228870206287e-05,0.0,-1.1368683772161603e-13,,,,,
-299.2390544354248,-1.6525989277129513e-05,18107179.51085354,2.37873681555449e-05,-2.5790599675843642e-05,-2.842170943040401e-14,1.1368683772161603e-13,,,,,
-253.20227682997483,-1.3857848086972307e-05,18271399.371740047,1.9563622175585485e-05,-2.200992208533144e-05,2.8848035071860068e-12,-2.842170943040401e-14,,,,,
-207.16549922452486,-1.1234129152862105e-05,18440726.148474585,1.543490714027528e-05,-1.8267480318311037e-05,0.0,-2.842170943040401e-14,,,,,
-161.1287216190758,-8.651945751323814e-06,18623408.681731723,1.1395118132936818e-05,-1.4560719121034621e-05,-4.973799150320701e-14,0.0,,,,,
-115.09194401362583,-6.108957155922657e-06,18839867.603596427,7.439668613761865e-06,-1.0887202854006106e-05,1.4210854715202004e-14,-1.4210854715202004e-14,,,,,
-69.05516640817677,-3.6044749942739704e-06,19158176.0222715,3.5687827331126312e-06,-7.24464224970928e-06,0.0,-2.842170943040401e-14,,,,,
-23.018388802726804,-1.1670577159600884e-06,19723436.54297385,-1.508258589945259e-07,-3.651999006874791e-06,7.105427357601002e-15,0.0,,,,,
23.018388802723166,1.1670577159599044e-06,19723436.542973842,-3.6519990068745144e-06,-1.5082585899480173e-07,0.0,-1.0658141036401503e-14,,,,,
69.05516640817223,3.6044749942737256e-06,19158176.022271536,-7.244642249708923e-06,3.568782733112254e-06,7.105427357601002e-15,0.0,,,,,
115.0919440136222,6.108957155922456e-06,18839867.603596453,-1.0887202854005816e-05,7.439668613761554e-06,-2.842170943040401e-14,2.842170943040401e-14,,,,,
161.12872161907126,8.65194575132356e-06,18623408.681731746,-1.4560719121034259e-05,1.1395118132936423e-05,-3.552713678800501e-14,2.842170943040401e-14,,,,,
207.16549922452123,1.1234129152861897e-05,18440726.148474604,-1.826748031831074e-05,1.5434907140274954e-05,1.4210854715202004e-14,0.0,,,,,
253.2022768299712,1.3857848086972155e-05,18271399.371739987,-2.2009922085331333e-05,1.9563622175585133e-05,4.39825953435502e-12,-1.1652900866465643e-12,,,,,
299.23905443542026,1.652598927712925e-05,18107179.510853555,-2.5790599675843266e-05,2.3787368155544476e-05,-1.4210854715202004e-14,0.0,,,,,
345.2758320408702,1.9241893438297724e-05,17943963.42272935,-2.9612288702062572e-05,2.81133916128306e-05,0.0,5.684341886080802e-14,,,,,
391.3126096463193,2.200939171124619e-05,17779346.87065292,-3.3478092892885116e-05,3.2550082240853455e-05,2.842170943040401e-14,-1.1368683772161603e-13,,,,,
437.34938725176926,2.483288904383341e-05,17611699.809868615,-3.7391543870256965e-05,3.710712326124327e-05,0.0,-5.684341886080802e-14,,,,,
483.3861648572183,2.771748677294794e-05,17439754.506494418,-4.135670172274053e-05,4.1795758596103295e-05,0.0,-5.684341886080802e-14,,,,,
529.4229424626683,3.066914443463349e-05,17262396.855936132,-4.537828577255829e-05,4.6629147531342174e-05,0.0,0.0,,,,,
575.4597200681183,3.369489607197656e-05,17078542.662332702,-4.9461844429780474e-05,5.1622843786149216e-05,0.0,9.094947017729282e-13,,,,,
621.4964976735673,3.680314343857554e-05,16887049.300852392,-5.36139827206812e-05,5.679544759504542e-05,-1.1368683772161603e-13,0.0,,,,,
667.5332752790173,4.0004061820816734e-05,16686637.428693702,-5.7842675380829096e-05,6.216951008162111e-05,-1.7053025658242404e-13,1.1368683772161603e-13,,,,,
713.5700528844663,4.331017595720392e-05,16475805.90735919,-6.215770979395315e-05,6.777281807765861e-05,1.2079226507921703e-13,-3.410605131648481e-13,,,,,
759.6068304899163,4.67372021702464e-05,16252723.638076335,-6.6571332295314e-05,7.36402742154252e-05,1.7763568394002505e-13,0.0,,,,,
805.6436080953663,5.0305317771404995e-05,16015078.400982043,-7.109924325586034e-05,7.981671005835464e-05,0.0,-2.2737367544323206e-13,,,,,
851.6803857008153,5.404119418873026e-05,15759836.51890551,-7.576209453649453e-05,8.636148802969624e-05,-5.684341886080802e-14,2.2737367544323206e-13,,,,,
897.7171633062653,5.798136839427659e-05,15482855.754657906,-8.058811263780126e-05,9.33559925450285e-05,5.684341886080802e-14,-2.2737367544323206e-13,,,,,
943.7539409117144,6.217827192095782e-05,15178195.079326617,-8.561768596870399e-05,0.0001009171297941695,-5.684341886080802e-14,1.1368683772161603e-13,,,,,
989.7907185171644,6.671209537647319e-05,14836750.561221702,-9.091240407326735e-05,0.00010922388205615226,0.0,1.1368683772161603e-13,,,,,
1035.8274961226134,7.208197474408475e-05,14370132.058675546,-9.683604631338866e-05,0.00011940987791886561,1.2079226507921703e-13,0.0,,,,,
1081.8642737280634,7.843221939796256e-05,13793620.55584222,-0.00010347565776339237,0.00013182100043049533,-5.684341886080802e-14,0.0,,,,,
1127.9010513335134,8.582125938804928e-05,13142443.48516954,-0.0001108390335154122,0.00014662474464873564,-1.1368683772161603e-13,0.0,,,,,
1173.9378289389624,9.45082904609585e-05,12421532.790543044,-0.00011906094310078443,0.00016446392828209112,0.0,0.0,,,,,
1219.9746065444124,0.00010484186995220272,11636330.095033571,-0.00012831218889473595,0.0001862134209618722,0.0,0.0,,,,,
1266.0113841498614,0.00011729884564344888,10793042.141251182,-0.00013881079864379715,0.0002130857382865495,-4.618527782440651e-13,0.0,,,,,
1312.0481617553114,0.00013253861313162777,9899365.405704675,-0.00015083463656246233,0.000246781202832421,-2.3447910280083306e-13,0.0,,,,,
1358.0849393607614,0.00015147139184470032,8965950.090121113,-0.00016472878673798812,0.00028968538879611285,0.0,0.0,,,,,
1404.1217169662104,0.00017531047598439562,8009342.904819854,-0.00018088585778257326,0.00034504557017061367,-4.618527782440651e-13,-4.547473508864641e-13,,,,,
1450.1584945716604,0.0002054869095056654,7057181.881124543,-0.0001996410274556037,0.0004168197010613925,-3.481659405224491e-13,2.2737367544323206e-13,,,,,
1496.1952721771095,0.00024310446396394412,6154536.398801038,-0.00022098041422492898,0.0005083329776669034,1.2079226507921703e-13,2.2737367544323206e-13,,,,,
1542.2320497825594,0.00028772424156490675,5360104.666170968,-0.00024411584001872192,0.0006190568846759984,-1.1368683772161603e-13,-4.547473508864641e-13,,,,,
1588.2688273880094,0.0003365589214119604,4719140.472416449,-0.0002675121135937866,0.0007421646506420946,-2.3447910280083306e-13,-2.2737367544323206e-13,,,,,
1634.3056049934585,0.00038586282004516144,4235457.577390273,-0.00028975771088659636,0.0008678307492488881,1.2079226507921703e-13,2.2737367544323206e-13,,,,,
1680.3423825989084,0.0004330992607861912,3879808.936982799,-0.0003102525804910652,0.0009890452018675084,3.481659405224491e-13,0.0,,,,,
1726.3791602043575,0.00047730011946463567,3616967.7940595387,-0.0003290310817525876,0.0011028692766413195,-1.3926637620897964e-12,-2.2737367544323206e-13,,,,,
1772.4159378098075,0.0005184219942063549,3418867.1731089936,-0.0003463660345873585,0.0012088999480317061,3.481659405224491e-13,6.821210263296962e-13,,,,,
1818.4527154152565,0.000556751603726745,3266183.165424266,-0.000362550056393796,0.001307704754786439,-2.3447910280083306e-13,0.0,,,,,
1864.4894930207065,0.0005926506348879129,3146017.8784307465,-0.0003778306200403744,0.0014001212846233642,-6.963318810448982e-13,-1.1368683772161603e-12,,,,,
1910.5262706261565,0.0006264612787182465,3049711.666992627,-0.0003923992839560977,0.001486984552198642,9.308109838457312e-13,4.547473508864641e-13,,,,,
1956.5630482316055,0.0006584789184926563,2971337.416101995,-0.000406401362269641,0.001569035393208328,5.826450433232822e-13,4.547473508864641e-13,,,,,
2002.5998258370555,0.0006889486037745385,2906747.7818598137,-0.00041994751542584013,0.0016468982958977754,7.034373084024992e-13,6.821210263296962e-13,,,,,
2048.6366034425046,0.0007180715404491569,2852970.056661866,-0.00043312290391900413,0.0017210917174284664,-1.1368683772161603e-13,0.0,,,,,
2094.6733810479545,0.0007460138741282413,2807820.9450135184,-0.00044599351405297537,0.0017920481083317482,-4.618527782440651e-13,0.0,,,,,
2140.7101586534045,0.0007729134743651812,2769663.396555014,-0.00045861107538521244,0.001860129347710331,3.481659405224491e-13,0.0,,,,,
2186.7469362588536,0.0007988855455378589,2737246.841519208,-0.000471016619944705,0.0019256400166688717,5.826450433232822e-13,4.547473508864641e-13,,,,,
2232.7837138643035,0.0008240270922673858,2709599.8842957886,-0.0004832430621105493,0.001988838214691608,1.7479351299698465e-12,1.3642420526593924e-12,,,,,
2278.8204914697526,0.0008484204338263494,2685956.632600589,-0.0004953170876053623,0.002049944213873686,-1.0444978215673473e-12,-4.547473508864641e-13,,,,,
2324.8572690752026,0.0008721359605571817,2665705.0898232893,-0.000507260546530937,0.002109147335140608,4.689582056016661e-13,-4.547473508864641e-13,,,,,
2370.8940466806516,0.000895234300639969,2648350.3201181963,-0.000519091496497613,0.002166611405422294,-2.3447910280083306e-13,0.0,,,,,
2416.9308242861016,0.0009177680325640598,2633487.6989926114,-0.0005308249892433831,0.0022224791084487962,0.0,0.0,,,,,
2462.9676018915516,0.0009397830472635049,2620783.1786956703,-0.0005424736725514743,0.0022768754692390402,2.3447910280083306e-13,-1.3642420526593924e-12,,,,,
2509.0043794970006,0.000961319639236719,2609958.5164921135,-0.0005540482541627749,0.002329910663547382,-4.618527782440651e-13,0.0,,,,,
2555.0411571024506,0.000982413387133965,2600780.069331483,-0.0005655578626273364,0.0023816822987745585,4.689582056016661e-13,1.8189894035458565e-12,,,,,
2601.0779347078997,0.0010030958695541185,2593050.1895736973,-0.0005770103338096418,0.0024322772748527136,-2.3234747459355276e-12,-1.3642420526593924e-12,,,,,
2647.1147123133496,0.0010233952509649056,2586600.5434532985,-0.000588412434556144,0.0024817733183385726,-2.3447910280083306e-13,0.0,,,,,
2693.1514899187996,0.0010433367647678798,2581286.8681168044,-0.0005997700441849445,0.002530240250118695,4.689582056016661e-13,-1.8189894035458565e-12,,,,,
2739.1882675242487,0.0010629431128172156,2576984.821195489,-0.0006110882993963069,0.0025777410390553403,0.0,1.3642420526593924e-12,,,,,
2785.2250451296986,0.0010822348061241894,2573586.646232931,-0.0006223717152635744,0.0026243327031089934,2.0961010704922955e-12,0.0,,,,,
2831.2618227351477,0.001101230433713206,2570998.526791982,-0.0006336242757238664,0.002670067025415751,2.3447910280083306e-13,-2.7284841053187847e-12,,,,,
2877.2986003405977,0.0011212625480451351,2566123.88004667,-0.0006453701908799552,0.00271841745325545,2.3447910280083306e-13,-4.547473508864641e-13,,,,,
2923.3353779460476,0.0011431472260524037,2557269.362443466,-0.0006578951630615,0.002771546515095711,2.7924329515371937e-12,-4.547473508864641e-13,,,,,
2969.3721555514967,0.0011650588796250048,2548688.489037775,-0.000670461944448575,0.0028247146944264394,2.0961010704922955e-12,-9.094947017729282e-13,,,,,
3015.4089331569467,0.0011869977564764602,2540366.1605124073,-0.0006830709571631839,0.002877922312266197,-2.5579538487363607e-12,4.547473508864641e-13,,,,,
3061.4457107623957,0.0012125272637984838,2524846.9062640336,-0.0006971134317736615,0.0029404683596217897,-2.0961010704922955e-12,-1.8189894035458565e-12,,,,,
3107.4824883678457,0.0012384766540882131,2509116.7266738876,-0.0007113575778049685,0.0030040723844596707,0.0,0.0,,,,,
3153.5192659732948,0.0012644635786850029,2493958.1646573343,-0.0007256549850235923,0.0030677357510314166,-3.957723038183758e-12,-4.547473508864641e-13,,,,,
3199.5560435787447,0.001293196262127111,2474145.75597053,-0.0007410371766715012,0.003138551609709832,-9.308109838457312e-13,1.3642420526593924e-12,,,,,
3245.5928211841947,0.0013242330760525566,2450922.635809002,-0.000757341605606381,0.003215357622551288,-1.6271428648906294e-12,-1.8189894035458565e-12,,,,,
3291.6295987896438,0.00135532337240899,2428667.331943821,-0.0007737139014779874,0.003292256215748983,2.3447910280083306e-13,-4.547473508864641e-13,,,,,
3337.6663763950937,0.0013885824846207363,2403650.0628241114,-0.0007909400055201083,0.0033748074483421005,-1.1652900866465643e-12,9.094947017729282e-13,,,,,
3383.703154000543,0.0014261156495119238,2372670.9367214274,-0.0008098065646311448,0.003468540383904627,1.1652900866465643e-12,0.0,,,,,
3429.7399316059928,0.0014637283650061703,2343153.2882752703,-0.0008287608511256318,0.0035624242438928788,-4.192202140984591e-12,-2.2737367544323206e-12,,,,,
3475.7767092114427,0.0015036126987404905,2311617.022204552,-0.0008485967771905687,0.0036622413190309025,-2.3447910280083306e-13,0.0,,,,,
3521.813486816892,0.0015495701184886394,2272768.0695416764,-0.000870694263149624,0.0037780160923162943,9.308109838457312e-13,9.094947017729282e-13,,,,,
3567.8502644223418,0.0015956510126167525,2235984.081864696,-0.0008929088299410621,0.0038940442079091957,1.6342482922482304e-12,2.2737367544323206e-12,,,,,
3613.887042027791,0.0016455538678244064,2196152.3792628716,-0.0009165437020498801,0.00402011790142334,-9.308109838457312e-13,1.3642420526593924e-12,,,,,
3659.923819633241,0.001702632065864517,2149568.243785484,-0.0009427854245747786,0.004165110773018772,2.3447910280083306e-13,0.0,,,,,
3705.9605972386908,0.0017599111378257491,2105765.7500918787,-0.0009691900988585552,0.004310543314618692,4.689582056016661e-13,4.547473508864641e-13,,,,,
3751.9973748441407,0.0018254380481384442,2055395.6233520904,-0.0009985108033075613,0.004477803341107771,2.7924329515371937e-12,-4.547473508864641e-13,,,,,
3798.034152449589,0.001897514479258927,2001583.752832763,-0.0010301788373528332,0.004662364600423947,3.26139115713886e-12,9.094947017729282e-13,,,,,
3844.070930055039,0.001969933482753593,1951370.9288710388,-0.001062086757712615,0.004847713690548164,2.3447910280083306e-13,4.547473508864641e-13,,,,,
